,cp,plat,vmax
0,0.0,100.0,0.0
1,1.1111111111111112,100.0,0.0
2,2.2222222222222223,100.0,0.0
3,3.3333333333333335,100.0,0.0
4,4.444444444444445,100.0,0.0
5,5.555555555555555,69.51927961775606,0.0
6,6.666666666666667,69.51927961775606,0.0
7,7.777777777777779,48.32930238571752,0.0
8,8.88888888888889,48.32930238571752,0.0
9,10.0,48.32930238571752,0.0
0,0.0,100.0,0.2222222222222222
1,1.1111111111111112,100.0,0.2222222222222222
2,2.2222222222222223,100.0,0.2222222222222222
3,3.3333333333333335,100.0,0.2222222222222222
4,4.444444444444445,69.51927961775606,0.2222222222222222
5,5.555555555555555,48.32930238571752,0.2222222222222222
6,6.666666666666667,33.59818286283781,0.2222222222222222
7,7.777777777777779,16.23776739188721,0.2222222222222222
8,8.88888888888889,11.288378916846883,0.2222222222222222
9,10.0,5.455594781168517,0.2222222222222222
0,0.0,100.0,0.4444444444444444
1,1.1111111111111112,100.0,0.4444444444444444
2,2.2222222222222223,100.0,0.4444444444444444
3,3.3333333333333335,100.0,0.4444444444444444
4,4.444444444444445,69.51927961775606,0.4444444444444444
5,5.555555555555555,33.59818286283781,0.4444444444444444
6,6.666666666666667,23.357214690901213,0.4444444444444444
7,7.777777777777779,11.288378916846883,0.4444444444444444
8,8.88888888888889,5.455594781168517,0.4444444444444444
9,10.0,2.636650898730358,0.4444444444444444
0,0.0,100.0,0.6666666666666666
1,1.1111111111111112,100.0,0.6666666666666666
2,2.2222222222222223,100.0,0.6666666666666666
3,3.3333333333333335,69.51927961775606,0.6666666666666666
4,4.444444444444445,48.32930238571752,0.6666666666666666
5,5.555555555555555,33.59818286283781,0.6666666666666666
6,6.666666666666667,16.23776739188721,0.6666666666666666
7,7.777777777777779,7.847599703514611,0.6666666666666666
8,8.88888888888889,3.79269019073225,0.6666666666666666
9,10.0,1.8329807108324356,0.6666666666666666
0,0.0,100.0,0.8888888888888888
1,1.1111111111111112,100.0,0.8888888888888888
2,2.2222222222222223,100.0,0.8888888888888888
3,3.3333333333333335,69.51927961775606,0.8888888888888888
4,4.444444444444445,48.32930238571752,0.8888888888888888
5,5.555555555555555,23.357214690901213,0.8888888888888888
6,6.666666666666667,11.288378916846883,0.8888888888888888
7,7.777777777777779,5.455594781168517,0.8888888888888888
8,8.88888888888889,3.79269019073225,0.8888888888888888
9,10.0,1.8329807108324356,0.8888888888888888
0,0.0,100.0,1.1111111111111112
1,1.1111111111111112,100.0,1.1111111111111112
2,2.2222222222222223,100.0,1.1111111111111112
3,3.3333333333333335,69.51927961775606,1.1111111111111112
4,4.444444444444445,48.32930238571752,1.1111111111111112
5,5.555555555555555,23.357214690901213,1.1111111111111112
6,6.666666666666667,11.288378916846883,1.1111111111111112
7,7.777777777777779,5.455594781168517,1.1111111111111112
8,8.88888888888889,2.636650898730358,1.1111111111111112
9,10.0,1.2742749857031335,1.1111111111111112
0,0.0,100.0,1.3333333333333333
1,1.1111111111111112,100.0,1.3333333333333333
2,2.2222222222222223,100.0,1.3333333333333333
3,3.3333333333333335,69.51927961775606,1.3333333333333333
4,4.444444444444445,33.59818286283781,1.3333333333333333
5,5.555555555555555,16.23776739188721,1.3333333333333333
6,6.666666666666667,7.847599703514611,1.3333333333333333
7,7.777777777777779,3.79269019073225,1.3333333333333333
8,8.88888888888889,1.8329807108324356,1.3333333333333333
9,10.0,1.2742749857031335,1.3333333333333333
0,0.0,100.0,1.5555555555555554
1,1.1111111111111112,100.0,1.5555555555555554
2,2.2222222222222223,100.0,1.5555555555555554
3,3.3333333333333335,69.51927961775606,1.5555555555555554
4,4.444444444444445,33.59818286283781,1.5555555555555554
5,5.555555555555555,16.23776739188721,1.5555555555555554
6,6.666666666666667,7.847599703514611,1.5555555555555554
7,7.777777777777779,3.79269019073225,1.5555555555555554
8,8.88888888888889,1.8329807108324356,1.5555555555555554
9,10.0,0.8858667904100825,1.5555555555555554
0,0.0,100.0,1.7777777777777777
1,1.1111111111111112,100.0,1.7777777777777777
2,2.2222222222222223,100.0,1.7777777777777777
3,3.3333333333333335,69.51927961775606,1.7777777777777777
4,4.444444444444445,33.59818286283781,1.7777777777777777
5,5.555555555555555,16.23776739188721,1.7777777777777777
6,6.666666666666667,7.847599703514611,1.7777777777777777
7,7.777777777777779,3.79269019073225,1.7777777777777777
8,8.88888888888889,1.8329807108324356,1.7777777777777777
9,10.0,0.8858667904100825,1.7777777777777777
0,0.0,100.0,2.0
1,1.1111111111111112,100.0,2.0
2,2.2222222222222223,100.0,2.0
3,3.3333333333333335,48.32930238571752,2.0
4,4.444444444444445,33.59818286283781,2.0
5,5.555555555555555,16.23776739188721,2.0
6,6.666666666666667,5.455594781168517,2.0
7,7.777777777777779,2.636650898730358,2.0
8,8.88888888888889,1.2742749857031335,2.0
9,10.0,0.8858667904100825,2.0
