,vmax,rob_gamma,cp
6,1.9306977288832496,1.3255922662428508,32.130844755623876
7,3.1622776601683795,1.3105575854627785,32.130844755623876
8,5.17947467923121,1.2959768768753144,32.130844755623876
9,8.483428982440717,1.2799777131802026,32.130844755623876
10,13.894954943731374,1.2602654486795408,32.130844755623876
11,22.758459260747887,1.233280208015729,32.130844755623876
12,37.27593720314938,1.1932223085790734,32.130844755623876
13,61.054022965853264,1.1342200487259424,32.130844755623876
14,100.0,1.0667535697016823,32.130844755623876
0,0.1,1.8188251442147956,46.91172785435415
1,0.16378937069540642,1.5825327438345895,46.91172785435415
2,0.2682695795279726,1.4714752951912413,46.91172785435415
3,0.43939705607607904,1.4105378750774753,46.91172785435415
4,0.7196856730011519,1.3729747297502906,46.91172785435415
5,1.1787686347935873,1.3474074768488382,46.91172785435415
6,1.9306977288832496,1.3281879007302413,46.91172785435415
7,3.1622776601683795,1.31206784668858,46.91172785435415
8,5.17947467923121,1.2968065277218572,46.91172785435415
9,8.483428982440717,1.2804088759571288,46.91172785435415
10,13.894954943731374,1.260480157454319,46.91172785435415
11,22.758459260747887,1.2333855888310594,46.91172785435415
12,37.27593720314938,1.193275932131404,46.91172785435415
13,61.054022965853264,1.134250750209417,46.91172785435415
14,100.0,1.066775460695108,46.91172785435415
0,0.1,1.8203275197901183,68.49213666863824
1,0.16378937069540642,1.5832737237433727,68.49213666863824
2,0.2682695795279726,1.47190689607347,68.49213666863824
3,0.43939705607607904,1.4108089779169526,68.49213666863824
4,0.7196856730011519,1.3731484155683609,68.49213666863824
5,1.1787686347935873,1.3475171684005103,68.49213666863824
6,1.9306977288832496,1.3282547136681062,68.49213666863824
7,3.1622776601683795,1.312106562734664,68.49213666863824
8,5.17947467923121,1.2968277346646244,68.49213666863824
9,8.483428982440717,1.2804198717566302,68.49213666863824
10,13.894954943731374,1.260485629225946,68.49213666863824
11,22.758459260747887,1.233388272768155,68.49213666863824
12,37.27593720314938,1.1932772974398114,68.49213666863824
13,61.054022965853264,1.1342515319223747,68.49213666863824
14,100.0,1.0667760188601696,68.49213666863824
0,0.1,1.8203658372526428,100.0
1,0.16378937069540642,1.5832926112020176,100.0
2,0.2682695795279726,1.4719178932409662,100.0
3,0.43939705607607904,1.410815883656507,100.0
4,0.7196856730011519,1.3731528388416854,100.0
5,1.1787686347935873,1.347519961470553,100.0
6,1.9306977288832496,1.3282564146547184,100.0
7,3.1622776601683795,1.3121075483001219,100.0
8,5.17947467923121,1.2968282744748776,100.0
9,8.483428982440717,1.2804201517707223,100.0
10,13.894954943731374,1.2604857684970738,100.0
11,22.758459260747887,1.233388341079242,100.0
12,37.27593720314938,1.1932773321063224,100.0
13,61.054022965853264,1.1342515473314814,100.0
14,100.0,1.0667760328214024,100.0
