,vmax,rob_gamma,cp
14,100.0,1.1040784595391588,1.0658315582669209
0,0.1,1.3853225419304294,1.556137113116159
1,0.16378937069540642,1.1862233143813474,1.556137113116159
2,0.2682695795279726,1.0941986062245623,1.556137113116159
3,0.43939705607607904,1.042801486043801,1.556137113116159
4,0.7196856730011519,1.013898827656935,1.556137113116159
5,1.1787686347935873,1.0171054408673097,1.556137113116159
6,1.9306977288832496,1.034242310712484,1.556137113116159
7,3.1622776601683795,1.0499470722284099,1.556137113116159
8,5.17947467923121,1.0628262982043952,1.556137113116159
9,8.483428982440717,1.0733716832541318,1.556137113116159
10,13.894954943731374,1.0819457790070977,1.556137113116159
11,22.758459260747887,1.0888378792469056,1.556137113116159
12,37.27593720314938,1.094283842090128,1.556137113116159
13,61.054022965853264,1.098469909053837,1.556137113116159
14,100.0,1.1015283679826324,1.556137113116159
0,0.1,1.3856056699517572,2.2719938211953856
1,0.16378937069540642,1.1863837123391143,2.2719938211953856
2,0.2682695795279726,1.0943089791611826,2.2719938211953856
3,0.43939705607607904,1.0428876610695446,2.2719938211953856
4,0.7196856730011519,1.0139675764127045,2.2719938211953856
5,1.1787686347935873,1.017090933314653,2.2719938211953856
6,1.9306977288832496,1.034179743693573,2.2719938211953856
7,3.1622776601683795,1.0498868202653204,2.2719938211953856
8,5.17947467923121,1.0627674933089046,2.2719938211953856
9,8.483428982440717,1.073313598814688,2.2719938211953856
10,13.894954943731374,1.0818877435792142,2.2719938211953856
11,22.758459260747887,1.0887792114030053,2.2719938211953856
12,37.27593720314938,1.0942237972024784,2.2719938211953856
13,61.054022965853264,1.0984076131488762,2.2719938211953856
14,100.0,1.1014627276444564,2.2719938211953856
0,0.1,1.3856128788266302,3.317160088299168
1,0.16378937069540642,1.1863878001638208,3.317160088299168
2,0.2682695795279726,1.0943117891838916,3.317160088299168
3,0.43939705607607904,1.042889855429857,3.317160088299168
4,0.7196856730011519,1.0139693267655285,3.317160088299168
5,1.1787686347935873,1.017090564044651,3.317160088299168
6,1.9306977288832496,1.03417815049181,3.317160088299168
7,3.1622776601683795,1.0498852864571528,3.317160088299168
8,5.17947467923121,1.0627659963138412,3.317160088299168
9,8.483428982440717,1.073312120133382,3.317160088299168
10,13.894954943731374,1.0818862653442118,3.317160088299168
11,22.758459260747887,1.088777717450597,3.317160088299168
12,37.27593720314938,1.0942222685699976,3.317160088299168
13,61.054022965853264,1.0984060272495835,3.317160088299168
14,100.0,1.1014610559873537,3.317160088299168
0,0.1,1.3856130623198666,4.843125429634986
1,0.16378937069540642,1.1863879041581238,4.843125429634986
2,0.2682695795279726,1.0943118607924467,4.843125429634986
3,0.43939705607607904,1.0428899128343905,4.843125429634986
4,0.7196856730011519,1.0139693712699362,4.843125429634986
5,1.1787686347935873,1.0170905546407918,4.843125429634986
6,1.9306977288832496,1.0341781090659612,4.843125429634986
7,3.1622776601683795,1.0498852473893485,4.843125429634986
8,5.17947467923121,1.062765959318649,4.843125429634986
9,8.483428982440717,1.0733120824988567,4.843125429634986
10,13.894954943731374,1.0818862281841917,4.843125429634986
11,22.758459260747887,1.0887776794312456,4.843125429634986
12,37.27593720314938,1.0942222296302442,4.843125429634986
13,61.054022965853264,1.098405986885892,4.843125429634986
14,100.0,1.10146101396308,4.843125429634986
0,0.1,1.3856130669848448,7.071067811865475
1,0.16378937069540642,1.1863879067369196,7.071067811865475
2,0.2682695795279726,1.0943118624669075,7.071067811865475
3,0.43939705607607904,1.0428899187313194,7.071067811865475
4,0.7196856730011519,1.013969372369544,7.071067811865475
5,1.1787686347935873,1.0170905544180537,7.071067811865475
6,1.9306977288832496,1.0341781080369685,7.071067811865475
7,3.1622776601683795,1.0498852464851696,7.071067811865475
8,5.17947467923121,1.0627659588768037,7.071067811865475
9,8.483428982440717,1.0733120815096326,7.071067811865475
10,13.894954943731374,1.0818862267832428,7.071067811865475
11,22.758459260747887,1.0887776784636274,7.071067811865475
12,37.27593720314938,1.0942222286961416,7.071067811865475
13,61.054022965853264,1.0984059858576771,7.071067811865475
14,100.0,1.1014610128097873,7.071067811865475
0,0.1,1.3856130670137183,10.323911847100018
1,0.16378937069540642,1.1863879067730982,10.323911847100018
2,0.2682695795279726,1.0943118623960544,10.323911847100018
3,0.43939705607607904,1.0428899151472626,10.323911847100018
4,0.7196856730011519,1.0139693754865846,10.323911847100018
5,1.1787686347935873,1.01709055441177,10.323911847100018
6,1.9306977288832496,1.0341781085525947,10.323911847100018
7,3.1622776601683795,1.0498852463701205,10.323911847100018
8,5.17947467923121,1.0627659572937564,10.323911847100018
9,8.483428982440717,1.0733120811350338,10.323911847100018
10,13.894954943731374,1.0818862268401341,10.323911847100018
11,22.758459260747887,1.0887776782859224,10.323911847100018
12,37.27593720314938,1.094222228635866,10.323911847100018
13,61.054022965853264,1.0984059858320974,10.323911847100018
14,100.0,1.101461012844053,10.323911847100018
0,0.1,1.3856130671076925,15.073134449063293
1,0.16378937069540642,1.1863879068456764,15.073134449063293
2,0.2682695795279726,1.0943118625505284,15.073134449063293
3,0.43939705607607904,1.0428899126925757,15.073134449063293
4,0.7196856730011519,1.013969372422793,15.073134449063293
5,1.1787686347935873,1.0170905525979625,15.073134449063293
6,1.9306977288832496,1.0341781079874122,15.073134449063293
7,3.1622776601683795,1.0498852463713384,15.073134449063293
8,5.17947467923121,1.0627659572706651,15.073134449063293
9,8.483428982440717,1.0733120814901458,15.073134449063293
10,13.894954943731374,1.0818862267584552,15.073134449063293
11,22.758459260747887,1.0887776784977705,15.073134449063293
12,37.27593720314938,1.0942222284043994,15.073134449063293
13,61.054022965853264,1.0984059855251689,15.073134449063293
14,100.0,1.1014610128506732,15.073134449063293
0,0.1,1.3856130671115923,22.007102102809874
1,0.16378937069540642,1.1863879067748284,22.007102102809874
2,0.2682695795279726,1.094311862575674,22.007102102809874
3,0.43939705607607904,1.0428899127268085,22.007102102809874
4,0.7196856730011519,1.0139693724058736,22.007102102809874
5,1.1787686347935873,1.0170905543994406,22.007102102809874
6,1.9306977288832496,1.0341781080113297,22.007102102809874
7,3.1622776601683795,1.0498852463702852,22.007102102809874
8,5.17947467923121,1.0627659554097508,22.007102102809874
9,8.483428982440717,1.0733120815086414,22.007102102809874
10,13.894954943731374,1.0818862266764566,22.007102102809874
11,22.758459260747887,1.088777678414257,22.007102102809874
12,37.27593720314938,1.0942222280565195,22.007102102809874
13,61.054022965853264,1.098405986006431,22.007102102809874
14,100.0,1.101461012857085,22.007102102809874
0,0.1,1.3856130671075986,32.130844755623876
1,0.16378937069540642,1.186387906869783,32.130844755623876
2,0.2682695795279726,1.0943118625506525,32.130844755623876
3,0.43939705607607904,1.0428899126961357,32.130844755623876
4,0.7196856730011519,1.0139693724340217,32.130844755623876
5,1.1787686347935873,1.017090554453825,32.130844755623876
6,1.9306977288832496,1.0341781080093309,32.130844755623876
7,3.1622776601683795,1.0498852470557467,32.130844755623876
8,5.17947467923121,1.062765957217457,32.130844755623876
9,8.483428982440717,1.0733120815137878,32.130844755623876
10,13.894954943731374,1.0818862269765104,32.130844755623876
11,22.758459260747887,1.088777678440481,32.130844755623876
12,37.27593720314938,1.094222228534455,32.130844755623876
13,61.054022965853264,1.0984059858350173,32.130844755623876
14,100.0,1.1014610124265114,32.130844755623876
0,0.1,1.3856130669766349,46.91172785435415
1,0.16378937069540642,1.186387906868873,46.91172785435415
2,0.2682695795279726,1.0943118625505688,46.91172785435415
3,0.43939705607607904,1.0428899127220084,46.91172785435415
4,0.7196856730011519,1.0139693724206473,46.91172785435415
5,1.1787686347935873,1.0170905543213684,46.91172785435415
6,1.9306977288832496,1.0341781080079344,46.91172785435415
7,3.1622776601683795,1.0498852463885513,46.91172785435415
8,5.17947467923121,1.0627659572144623,46.91172785435415
9,8.483428982440717,1.0733120815159474,46.91172785435415
10,13.894954943731374,1.081886226758277,46.91172785435415
11,22.758459260747887,1.0887776784401042,46.91172785435415
12,37.27593720314938,1.0942222286475465,46.91172785435415
13,61.054022965853264,1.0984059858287387,46.91172785435415
14,100.0,1.1014610110500564,46.91172785435415
0,0.1,1.3856130670634885,68.49213666863824
1,0.16378937069540642,1.1863879068807364,68.49213666863824
2,0.2682695795279726,1.094311862543325,68.49213666863824
3,0.43939705607607904,1.042889912709004,68.49213666863824
4,0.7196856730011519,1.0139693730226784,68.49213666863824
5,1.1787686347935873,1.0170905543998727,68.49213666863824
6,1.9306977288832496,1.0341781080040862,68.49213666863824
7,3.1622776601683795,1.0498852463705497,68.49213666863824
8,5.17947467923121,1.0627659572174917,68.49213666863824
9,8.483428982440717,1.0733120815196882,68.49213666863824
10,13.894954943731374,1.0818862266939369,68.49213666863824
11,22.758459260747887,1.0887776784458927,68.49213666863824
12,37.27593720314938,1.094222228638798,68.49213666863824
13,61.054022965853264,1.098405985835084,68.49213666863824
14,100.0,1.101461012904199,68.49213666863824
0,0.1,1.3856130671439857,100.0
1,0.16378937069540642,1.1863879068691863,100.0
2,0.2682695795279726,1.0943118646363776,100.0
3,0.43939705607607904,1.0428899131241058,100.0
4,0.7196856730011519,1.0139693724336059,100.0
5,1.1787686347935873,1.0170905543707043,100.0
6,1.9306977288832496,1.0341781080534425,100.0
7,3.1622776601683795,1.049885246369999,100.0
8,5.17947467923121,1.0627659572283152,100.0
9,8.483428982440717,1.0733120815162636,100.0
10,13.894954943731374,1.0818862268481135,100.0
11,22.758459260747887,1.0887776784440648,100.0
12,37.27593720314938,1.0942222223341955,100.0
13,61.054022965853264,1.0984059858191273,100.0
14,100.0,1.1014610128136304,100.0
