,cp,plat,vmax
0,0.5,33.59818286283781,0.1
1,0.7300108075456557,16.23776739188721,0.1
2,1.0658315582669209,11.288378916846883,0.1
3,1.556137113116159,5.455594781168517,0.1
4,2.2719938211953856,3.79269019073225,0.1
5,3.317160088299168,2.636650898730358,0.1
6,4.843125429634986,1.8329807108324356,0.1
7,7.071067811865475,1.2742749857031335,0.1
8,10.323911847100018,0.8858667904100825,0.1
9,15.073134449063293,0.6158482110660264,0.1
10,22.007102102809874,0.8858667904100825,0.1
11,32.130844755623876,0.8858667904100825,0.1
12,46.91172785435415,0.8858667904100825,0.1
13,68.49213666863824,0.8858667904100825,0.1
14,100.0,0.8858667904100825,0.1
0,0.5,16.23776739188721,0.16378937069540642
1,0.7300108075456557,7.847599703514611,0.16378937069540642
2,1.0658315582669209,3.79269019073225,0.16378937069540642
3,1.556137113116159,1.8329807108324356,0.16378937069540642
4,2.2719938211953856,1.2742749857031335,0.16378937069540642
5,3.317160088299168,0.8858667904100825,0.16378937069540642
6,4.843125429634986,0.6158482110660264,0.16378937069540642
7,7.071067811865475,0.42813323987193935,0.16378937069540642
8,10.323911847100018,0.42813323987193935,0.16378937069540642
9,15.073134449063293,0.6158482110660264,0.16378937069540642
10,22.007102102809874,0.8858667904100825,0.16378937069540642
11,32.130844755623876,0.8858667904100825,0.16378937069540642
12,46.91172785435415,0.8858667904100825,0.16378937069540642
13,68.49213666863824,0.8858667904100825,0.16378937069540642
14,100.0,0.8858667904100825,0.16378937069540642
0,0.5,11.288378916846883,0.2682695795279726
1,0.7300108075456557,3.79269019073225,0.2682695795279726
2,1.0658315582669209,1.8329807108324356,0.2682695795279726
3,1.556137113116159,1.2742749857031335,0.2682695795279726
4,2.2719938211953856,0.8858667904100825,0.2682695795279726
5,3.317160088299168,0.6158482110660264,0.2682695795279726
6,4.843125429634986,0.42813323987193935,0.2682695795279726
7,7.071067811865475,0.42813323987193935,0.2682695795279726
8,10.323911847100018,0.6158482110660264,0.2682695795279726
9,15.073134449063293,0.6158482110660264,0.2682695795279726
10,22.007102102809874,0.8858667904100825,0.2682695795279726
11,32.130844755623876,0.8858667904100825,0.2682695795279726
12,46.91172785435415,0.8858667904100825,0.2682695795279726
13,68.49213666863824,0.8858667904100825,0.2682695795279726
14,100.0,0.8858667904100825,0.2682695795279726
0,0.5,7.847599703514611,0.43939705607607904
1,0.7300108075456557,3.79269019073225,0.43939705607607904
2,1.0658315582669209,1.8329807108324356,0.43939705607607904
3,1.556137113116159,0.8858667904100825,0.43939705607607904
4,2.2719938211953856,0.6158482110660264,0.43939705607607904
5,3.317160088299168,0.42813323987193935,0.43939705607607904
6,4.843125429634986,0.42813323987193935,0.43939705607607904
7,7.071067811865475,0.42813323987193935,0.43939705607607904
8,10.323911847100018,0.6158482110660264,0.43939705607607904
9,15.073134449063293,0.8858667904100825,0.43939705607607904
10,22.007102102809874,0.8858667904100825,0.43939705607607904
11,32.130844755623876,0.8858667904100825,0.43939705607607904
12,46.91172785435415,0.8858667904100825,0.43939705607607904
13,68.49213666863824,0.8858667904100825,0.43939705607607904
14,100.0,0.8858667904100825,0.43939705607607904
0,0.5,7.847599703514611,0.7196856730011519
1,0.7300108075456557,3.79269019073225,0.7196856730011519
2,1.0658315582669209,1.8329807108324356,0.7196856730011519
3,1.556137113116159,0.8858667904100825,0.7196856730011519
4,2.2719938211953856,0.6158482110660264,0.7196856730011519
5,3.317160088299168,0.42813323987193935,0.7196856730011519
6,4.843125429634986,0.42813323987193935,0.7196856730011519
7,7.071067811865475,0.42813323987193935,0.7196856730011519
8,10.323911847100018,0.6158482110660264,0.7196856730011519
9,15.073134449063293,0.8858667904100825,0.7196856730011519
10,22.007102102809874,0.8858667904100825,0.7196856730011519
11,32.130844755623876,0.8858667904100825,0.7196856730011519
12,46.91172785435415,0.8858667904100825,0.7196856730011519
13,68.49213666863824,0.8858667904100825,0.7196856730011519
14,100.0,0.8858667904100825,0.7196856730011519
0,0.5,7.847599703514611,1.1787686347935873
1,0.7300108075456557,3.79269019073225,1.1787686347935873
2,1.0658315582669209,1.8329807108324356,1.1787686347935873
