,vmax,rob_gamma,cp
0,0.1,1.1153818385605718,0.1
1,0.16378937069540642,1.0257615625795444,0.1
2,0.2682695795279726,0.9571198238855134,0.1
3,0.43939705607607904,0.9039537223936043,0.1
4,0.7196856730011519,0.8623712856439564,0.1
5,1.1787686347935873,0.8297081133367613,0.1
6,1.9306977288832496,0.804194742420794,0.1
7,3.1622776601683795,0.7847268924206164,0.1
8,5.17947467923121,0.7707289357649036,0.1
9,8.483428982440717,0.7620998384135435,0.1
10,13.894954943731374,0.7592451464316469,0.1
11,22.758459260747887,0.7632254299892828,0.1
12,37.27593720314938,0.7760851351404287,0.1
13,61.054022965853264,0.8014178652242562,0.1
14,100.0,0.8446468296450527,0.1
0,0.1,1.1302305234578693,0.16378937069540642
1,0.16378937069540642,1.0085407843196628,0.16378937069540642
2,0.2682695795279726,0.9267128106217285,0.16378937069540642
3,0.43939705607607904,0.8700234674939397,0.16378937069540642
4,0.7196856730011519,0.8300688806021262,0.16378937069540642
5,1.1787686347935873,0.8020085881245355,0.16378937069540642
6,1.9306977288832496,0.7831033435676613,0.16378937069540642
7,3.1622776601683795,0.7719728753098449,0.16378937069540642
8,5.17947467923121,0.768257925005821,0.16378937069540642
9,8.483428982440717,0.7725595759541601,0.16378937069540642
10,13.894954943731374,0.787041434520445,0.16378937069540642
11,22.758459260747887,0.8184272045060481,0.16378937069540642
12,37.27593720314938,0.8717567560569092,0.16378937069540642
13,61.054022965853264,0.9595422656064818,0.16378937069540642
14,100.0,1.0858217790366322,0.16378937069540642
0,0.1,0.7212291376225356,0.2682695795279726
1,0.16378937069540642,0.6008709009617972,0.2682695795279726
2,0.2682695795279726,0.532996319406786,0.2682695795279726
3,0.43939705607607904,0.49258779662545493,0.2682695795279726
4,0.7196856730011519,0.468305396584153,0.2682695795279726
5,1.1787686347935873,0.45538404255405923,0.2682695795279726
6,1.9306977288832496,0.4502035956989927,0.2682695795279726
7,3.1622776601683795,0.4516780366151459,0.2682695795279726
8,5.17947467923121,0.45987638882526555,0.2682695795279726
9,8.483428982440717,0.47599349363203,0.2682695795279726
10,13.894954943731374,0.5027384226391833,0.2682695795279726
11,22.758459260747887,0.5453949395440042,0.2682695795279726
12,37.27593720314938,0.6149056103526973,0.2682695795279726
13,61.054022965853264,0.7399565854019815,0.2682695795279726
14,100.0,0.9416305705096125,0.2682695795279726
0,0.1,0.5075547159706092,0.43939705607607904
1,0.16378937069540642,0.39680254244446883,0.43939705607607904
2,0.2682695795279726,0.33658033439325136,0.43939705607607904
3,0.43939705607607904,0.3004701005894714,0.43939705607607904
4,0.7196856730011519,0.27667173357020086,0.43939705607607904
5,1.1787686347935873,0.2594101582883662,0.43939705607607904
6,1.9306977288832496,0.245492042774894,0.43939705607607904
7,3.1622776601683795,0.232861042113069,0.43939705607607904
8,5.17947467923121,0.21987689284947298,0.43939705607607904
9,8.483428982440717,0.2048092380155526,0.43939705607607904
10,13.894954943731374,0.18525413944455646,0.43939705607607904
11,22.758459260747887,0.16216541107239166,0.43939705607607904
12,37.27593720314938,0.12950796355496247,0.43939705607607904
13,61.054022965853264,0.07913948511456417,0.43939705607607904
14,100.0,0.0834969696557853,0.43939705607607904
0,0.1,0.5667036839595293,0.7196856730011519
1,0.16378937069540642,0.44270781225818356,0.7196856730011519
2,0.2682695795279726,0.37559803290491106,0.7196856730011519
3,0.43939705607607904,0.33586951020362016,0.7196856730011519
4,0.7196856730011519,0.31023260033832634,0.7196856730011519
5,1.1787686347935873,0.29223909288609284,0.7196856730011519
6,1.9306977288832496,0.27840261571499164,0.7196856730011519
7,3.1622776601683795,0.2665823436206601,0.7196856730011519
8,5.17947467923121,0.2552080461057512,0.7196856730011519
9,8.483428982440717,0.2427908261428302,0.7196856730011519
10,13.894954943731374,0.2274346222843946,0.7196856730011519
11,22.758459260747887,0.20610211485078722,0.7196856730011519
12,37.27593720314938,0.1735688851395264,0.7196856730011519
13,61.054022965853264,0.12356688457771371,0.7196856730011519
14,100.0,0.0629368998274342,0.7196856730011519
0,0.1,0.5672443574190653,1.1787686347935873
1,0.16378937069540642,0.4431272031252239,1.1787686347935873
2,0.2682695795279726,0.3759540900536454,1.1787686347935873
3,0.43939705607607904,0.3361925342008475,1.1787686347935873
4,0.7196856730011519,0.3105391451825531,1.1787686347935873
5,1.1787686347935873,0.2925395130503741,1.1787686347935873
6,1.9306977288832496,0.2787046228540861,1.1787686347935873
7,3.1622776601683795,0.2668929848205738,1.1787686347935873
8,5.17947467923121,0.255535220654874,1.1787686347935873
9,8.483428982440717,0.24314504934548584,1.1787686347935873
10,13.894954943731374,0.22783184380680893,1.1787686347935873
11,22.758459260747887,0.20656919860077827,1.1787686347935873
12,37.27593720314938,0.17415505188132877,1.1787686347935873
13,61.054022965853264,0.1243643782781279,1.1787686347935873
14,100.0,0.06407833452462558,1.1787686347935873
0,0.1,0.5672488731726375,1.9306977288832496
1,0.16378937069540642,0.44313070580948394,1.9306977288832496
2,0.2682695795279726,0.37595706380616023,1.9306977288832496
3,0.43939705607607904,0.3361952320332996,1.9306977288832496
4,0.7196856730011519,0.31054170540374143,1.9306977288832496
5,1.1787686347935873,0.29254202217025055,1.9306977288832496
6,1.9306977288832496,0.27870714534476915,1.9306977288832496
7,3.1622776601683795,0.2668955790100724,1.9306977288832496
8,5.17947467923121,0.25553795355051273,1.9306977288832496
9,8.483428982440717,0.24314800837152714,1.9306977288832496
10,13.894954943731374,0.2278351623395212,1.9306977288832496
11,22.758459260747887,0.20657310131691276,1.9306977288832496
12,37.27593720314938,0.17415995033360945,1.9306977288832496
13,61.054022965853264,0.12437104386425343,1.9306977288832496
14,100.0,0.06408787356646889,1.9306977288832496
0,0.1,0.5672489108302995,3.1622776601683795
1,0.16378937069540642,0.4431307350372833,3.1622776601683795
2,0.2682695795279726,0.37595708815101003,3.1622776601683795
3,0.43939705607607904,0.33619525454678884,3.1622776601683795
4,0.7196856730011519,0.3105417267710565,3.1622776601683795
5,1.1787686347935873,0.29254204248199034,3.1622776601683795
6,1.9306977288832496,0.278707166347832,3.1622776601683795
7,3.1622776601683795,0.26689560067660817,3.1622776601683795
8,5.17947467923121,0.2555379763563487,3.1622776601683795
9,8.483428982440717,0.24314803307216404,3.1622776601683795
10,13.894954943731374,0.22783519006740446,3.1622776601683795
11,22.758459260747887,0.20657313387999285,3.1622776601683795
12,37.27593720314938,0.17415999131095097,3.1622776601683795
13,61.054022965853264,0.12437109946393363,3.1622776601683795
14,100.0,0.06408795324315529,3.1622776601683795
0,0.1,0.5672489111467676,5.17947467923121
