,vmax,rob_gamma,cp
2,0.2682695795279726,1.5616052179748339,7.071067811865475
3,0.43939705607607904,1.6260691340075704,7.071067811865475
4,0.7196856730011519,1.649428427215422,7.071067811865475
5,1.1787686347935873,1.6542825710560785,7.071067811865475
6,1.9306977288832496,1.65516782181678,7.071067811865475
7,3.1622776601683795,1.655325316993646,7.071067811865475
8,5.17947467923121,1.655353211920847,7.071067811865475
9,8.483428982440717,1.6553581499191299,7.071067811865475
10,13.894954943731374,1.6553590235753797,7.071067811865475
11,22.758459260747887,1.6553591785174113,7.071067811865475
12,37.27593720314938,1.6553592093347003,7.071067811865475
13,61.054022965853264,1.6553592103691026,7.071067811865475
14,100.0,1.6553592112282711,7.071067811865475
0,0.1,1.67788184280546,10.323911847100018
1,0.16378937069540642,1.32940773491437,10.323911847100018
2,0.2682695795279726,1.1966285130077936,10.323911847100018
3,0.43939705607607904,1.2283435021292148,10.323911847100018
4,0.7196856730011519,1.258869976624011,10.323911847100018
5,1.1787686347935873,1.2656011667080704,10.323911847100018
6,1.9306977288832496,1.266842136330973,10.323911847100018
7,3.1622776601683795,1.2670633450592799,10.323911847100018
8,5.17947467923121,1.2671025394702287,10.323911847100018
9,8.483428982440717,1.2671094766101572,10.323911847100018
10,13.894954943731374,1.2671107042167304,10.323911847100018
11,22.758459260747887,1.2671109214589735,10.323911847100018
12,37.27593720314938,1.2671109569807608,10.323911847100018
13,61.054022965853264,1.2671109666885456,10.323911847100018
14,100.0,1.2671109677612742,10.323911847100018
0,0.1,1.480426820229861,15.073134449063293
1,0.16378937069540642,1.44146126293348,15.073134449063293
2,0.2682695795279726,1.3051363045052071,15.073134449063293
3,0.43939705607607904,1.0684939907152928,15.073134449063293
4,0.7196856730011519,1.0105035676277647,15.073134449063293
5,1.1787686347935873,1.0194015919958008,15.073134449063293
6,1.9306977288832496,1.0215083347931504,15.073134449063293
7,3.1622776601683795,1.0219106769535937,15.073134449063293
8,5.17947467923121,1.0219827911376997,15.073134449063293
9,8.483428982440717,1.0219955542566845,15.073134449063293
10,13.894954943731374,1.0219978127985154,15.073134449063293
11,22.758459260747887,1.0219982124547773,15.073134449063293
12,37.27593720314938,1.0219982831714116,15.073134449063293
13,61.054022965853264,1.0219982955802196,15.073134449063293
14,100.0,1.0219982978510458,15.073134449063293
0,0.1,2.3138628164107558,22.007102102809874
1,0.16378937069540642,2.498399847208883,22.007102102809874
2,0.2682695795279726,1.5744734148029829,22.007102102809874
3,0.43939705607607904,1.1183603715233295,22.007102102809874
4,0.7196856730011519,1.0244743727613497,22.007102102809874
5,1.1787686347935873,1.007442923738481,22.007102102809874
6,1.9306977288832496,1.0044159919956326,22.007102102809874
7,3.1622776601683795,1.0038799553578812,22.007102102809874
8,5.17947467923121,1.0037850893112557,22.007102102809874
9,8.483428982440717,1.0037683021534838,22.007102102809874
10,13.894954943731374,1.003765331761114,22.007102102809874
11,22.758459260747887,1.0037648058941007,22.007102102809874
12,37.27593720314938,1.0037647128898137,22.007102102809874
13,61.054022965853264,1.0037646964279474,22.007102102809874
14,100.0,1.0037646935154356,22.007102102809874
0,0.1,4.796895559579827,32.130844755623876
1,0.16378937069540642,3.139154551085698,32.130844755623876
2,0.2682695795279726,1.5949366483725498,32.130844755623876
3,0.43939705607607904,1.1200757188690174,32.130844755623876
4,0.7196856730011519,1.0253551816950857,32.130844755623876
5,1.1787686347935873,1.008217198423756,32.130844755623876
6,1.9306977288832496,1.0051725179662159,32.130844755623876
7,3.1622776601683795,1.004633374203491,32.130844755623876
8,5.17947467923121,1.004537959382554,32.130844755623876
9,8.483428982440717,1.0045210751013154,32.130844755623876
10,13.894954943731374,1.0045180873709623,32.130844755623876
11,22.758459260747887,1.0045175586837178,32.130844755623876
12,37.27593720314938,1.0045174651310826,32.130844755623876
13,61.054022965853264,1.0045174486207065,32.130844755623876
14,100.0,1.004517445647298,32.130844755623876
0,0.1,5.115935104695423,46.91172785435415
1,0.16378937069540642,3.1746448955431323,46.91172785435415
2,0.2682695795279726,1.5954956755072496,46.91172785435415
3,0.43939705607607904,1.120119815452652,46.91172785435415
4,0.7196856730011519,1.025377730515278,46.91172785435415
5,1.1787686347935873,1.008237008468197,46.91172785435415
6,1.9306977288832496,1.0051918719888107,46.91172785435415
7,3.1622776601683795,1.0046526484274994,46.91172785435415
8,5.17947467923121,1.0045572194865982,46.91172785435415
9,8.483428982440717,1.0045403327124875,46.91172785435415
10,13.894954943731374,1.0045373445406984,46.91172785435415
11,22.758459260747887,1.0045368157753647,46.91172785435415
12,37.27593720314938,1.0045367222089103,46.91172785435415
13,61.054022965853264,1.0045367056520693,46.91172785435415
14,100.0,1.004536702722282,46.91172785435415
0,0.1,5.124925032039573,68.49213666863824
1,0.16378937069540642,3.175580812653161,68.49213666863824
2,0.2682695795279726,1.5955099308294531,68.49213666863824
3,0.43939705607607904,1.12012093785309,68.49213666863824
4,0.7196856730011519,1.0253783046545835,68.49213666863824
5,1.1787686347935873,1.0082375127389902,68.49213666863824
6,1.9306977288832496,1.0051923646439853,68.49213666863824
7,3.1622776601683795,1.0046531390287758,68.49213666863824
8,5.17947467923121,1.0045577097510932,68.49213666863824
9,8.483428982440717,1.0045408229132864,68.49213666863824
10,13.894954943731374,1.0045378347303304,68.49213666863824
11,22.758459260747887,1.004537305963165,68.49213666863824
12,37.27593720314938,1.0045372123963305,68.49213666863824
13,61.054022965853264,1.0045371958394023,68.49213666863824
14,100.0,1.0045371929096465,68.49213666863824
0,0.1,5.125154467950586,100.0
1,0.16378937069540642,3.175604655592181,100.0
2,0.2682695795279726,1.5955102936904382,100.0
3,0.43939705607607904,1.1201209667071859,100.0
4,0.7196856730011519,1.0253783191104913,100.0
5,1.1787686347935873,1.0082375255469442,100.0
6,1.9306977288832496,1.0051923771883788,100.0
7,3.1622776601683795,1.0046531515160706,100.0
8,5.17947467923121,1.0045577222291515,100.0
9,8.483428982440717,1.004540835389721,100.0
10,13.894954943731374,1.004537847206607,100.0
11,22.758459260747887,1.0045373184392368,100.0
12,37.27593720314938,1.0045372248724234,100.0
13,61.054022965853264,1.0045372083155235,100.0
14,100.0,1.0045372053857615,100.0
