,cp,plat,vmax
0,0.1,100.0,0.1
1,0.21544346900318834,100.0,0.1
2,0.46415888336127786,100.0,0.1
3,1.0,48.32930238571752,0.1
4,2.1544346900318834,23.357214690901213,0.1
5,4.6415888336127775,11.288378916846883,0.1
6,10.0,5.455594781168517,0.1
7,21.54434690031882,1.8329807108324356,0.1
8,46.41588833612777,1.2742749857031335,0.1
9,100.0,1.2742749857031335,0.1
0,0.1,100.0,0.21544346900318834
1,0.21544346900318834,100.0,0.21544346900318834
2,0.46415888336127786,69.51927961775606,0.21544346900318834
3,1.0,11.288378916846883,0.21544346900318834
4,2.1544346900318834,3.79269019073225,0.21544346900318834
5,4.6415888336127775,1.8329807108324356,0.21544346900318834
6,10.0,0.8858667904100825,0.21544346900318834
7,21.54434690031882,1.2742749857031335,0.21544346900318834
8,46.41588833612777,1.2742749857031335,0.21544346900318834
9,100.0,1.2742749857031335,0.21544346900318834
0,0.1,100.0,0.46415888336127786
1,0.21544346900318834,100.0,0.46415888336127786
2,0.46415888336127786,69.51927961775606,0.46415888336127786
3,1.0,7.847599703514611,0.46415888336127786
4,2.1544346900318834,1.8329807108324356,0.46415888336127786
5,4.6415888336127775,0.8858667904100825,0.46415888336127786
6,10.0,0.6158482110660264,0.46415888336127786
7,21.54434690031882,1.2742749857031335,0.46415888336127786
8,46.41588833612777,1.2742749857031335,0.46415888336127786
9,100.0,1.2742749857031335,0.46415888336127786
0,0.1,100.0,1.0
1,0.21544346900318834,100.0,1.0
2,0.46415888336127786,69.51927961775606,1.0
3,1.0,5.455594781168517,1.0
4,2.1544346900318834,1.8329807108324356,1.0
5,4.6415888336127775,0.8858667904100825,1.0
6,10.0,0.8858667904100825,1.0
7,21.54434690031882,1.2742749857031335,1.0
8,46.41588833612777,1.2742749857031335,1.0
9,100.0,1.2742749857031335,1.0
0,0.1,100.0,2.1544346900318834
1,0.21544346900318834,100.0,2.1544346900318834
2,0.46415888336127786,69.51927961775606,2.1544346900318834
3,1.0,5.455594781168517,2.1544346900318834
4,2.1544346900318834,1.8329807108324356,2.1544346900318834
5,4.6415888336127775,0.8858667904100825,2.1544346900318834
6,10.0,0.8858667904100825,2.1544346900318834
7,21.54434690031882,1.2742749857031335,2.1544346900318834
8,46.41588833612777,1.2742749857031335,2.1544346900318834
9,100.0,1.2742749857031335,2.1544346900318834
0,0.1,100.0,4.6415888336127775
1,0.21544346900318834,100.0,4.6415888336127775
2,0.46415888336127786,69.51927961775606,4.6415888336127775
3,1.0,5.455594781168517,4.6415888336127775
4,2.1544346900318834,1.8329807108324356,4.6415888336127775
5,4.6415888336127775,0.8858667904100825,4.6415888336127775
6,10.0,0.8858667904100825,4.6415888336127775
7,21.54434690031882,1.2742749857031335,4.6415888336127775
8,46.41588833612777,1.2742749857031335,4.6415888336127775
9,100.0,1.2742749857031335,4.6415888336127775
0,0.1,100.0,10.0
1,0.21544346900318834,100.0,10.0
2,0.46415888336127786,69.51927961775606,10.0
3,1.0,5.455594781168517,10.0
4,2.1544346900318834,1.8329807108324356,10.0
5,4.6415888336127775,0.8858667904100825,10.0
6,10.0,0.8858667904100825,10.0
7,21.54434690031882,1.2742749857031335,10.0
8,46.41588833612777,1.2742749857031335,10.0
9,100.0,1.2742749857031335,10.0
0,0.1,100.0,21.54434690031882
1,0.21544346900318834,100.0,21.54434690031882
2,0.46415888336127786,69.51927961775606,21.54434690031882
3,1.0,5.455594781168517,21.54434690031882
4,2.1544346900318834,1.8329807108324356,21.54434690031882
5,4.6415888336127775,0.8858667904100825,21.54434690031882
6,10.0,0.8858667904100825,21.54434690031882
7,21.54434690031882,1.2742749857031335,21.54434690031882
8,46.41588833612777,1.2742749857031335,21.54434690031882
9,100.0,1.2742749857031335,21.54434690031882
0,0.1,100.0,46.41588833612777
1,0.21544346900318834,100.0,46.41588833612777
2,0.46415888336127786,69.51927961775606,46.41588833612777
3,1.0,5.455594781168517,46.41588833612777
4,2.1544346900318834,1.8329807108324356,46.41588833612777
5,4.6415888336127775,0.8858667904100825,46.41588833612777
6,10.0,0.8858667904100825,46.41588833612777
7,21.54434690031882,1.2742749857031335,46.41588833612777
8,46.41588833612777,1.2742749857031335,46.41588833612777
9,100.0,1.2742749857031335,46.41588833612777
0,0.1,100.0,100.0
1,0.21544346900318834,100.0,100.0
2,0.46415888336127786,69.51927961775606,100.0
3,1.0,5.455594781168517,100.0
4,2.1544346900318834,1.8329807108324356,100.0
5,4.6415888336127775,0.8858667904100825,100.0
6,10.0,0.8858667904100825,100.0
7,21.54434690031882,1.2742749857031335,100.0
8,46.41588833612777,1.2742749857031335,100.0
9,100.0,1.2742749857031335,100.0
