,vmax,rob_gamma,cp
0,0.1,5.550732283177312,0.5
1,0.16378937069540642,4.715346166801994,0.5
2,0.2682695795279726,4.033489361294211,0.5
3,0.43939705607607904,3.4774237851174234,0.5
4,0.7196856730011519,3.0247967321204827,0.5
5,1.1787686347935873,2.6578319524879124,0.5
6,1.9306977288832496,2.36210172103531,0.5
7,3.1622776601683795,2.1253840476589496,0.5
8,5.17947467923121,1.9369282698460286,0.5
9,8.483428982440717,1.7872217371993062,0.5
10,13.894954943731374,1.6680677402857689,0.5
11,22.758459260747887,1.5726874286125945,0.5
12,37.27593720314938,1.4956868132286265,0.5
13,61.054022965853264,1.432892663302605,0.5
14,100.0,1.3811287245985593,0.5
0,0.1,5.550732130295654,0.7300108075456557
1,0.16378937069540642,4.715346036499397,0.7300108075456557
2,0.2682695795279726,4.033489249214751,0.7300108075456557
3,0.43939705607607904,3.4774236875801874,0.7300108075456557
4,0.7196856730011519,3.024796645927059,0.7300108075456557
5,1.1787686347935873,2.657831874709596,0.7300108075456557
6,1.9306977288832496,2.3621016488552855,0.7300108075456557
7,3.1622776601683795,2.125383978037909,0.7300108075456557
8,5.17947467923121,1.936928199663133,0.7300108075456557
9,8.483428982440717,1.7872216624852573,0.7300108075456557
10,13.894954943731374,1.6680676541531037,0.7300108075456557
11,22.758459260747887,1.57268732608428,0.7300108075456557
12,37.27593720314938,1.4956866819827919,0.7300108075456557
13,61.054022965853264,1.4328924847391922,0.7300108075456557
14,100.0,1.3811284681778933,0.7300108075456557
0,0.1,5.550726123568718,1.0658315582669209
1,0.16378937069540642,4.715340916905703,1.0658315582669209
2,0.2682695795279726,4.033484845609084,1.0658315582669209
3,0.43939705607607904,3.4774198553338795,1.0658315582669209
4,0.7196856730011519,3.024793259385531,1.0658315582669209
5,1.1787686347935873,2.6578288187995778,1.0658315582669209
6,1.9306977288832496,2.3620988110457835,1.0658315582669209
7,3.1622776601683795,2.125381242676512,1.0658315582669209
8,5.17947467923121,1.9369254351707188,1.0658315582669209
9,8.483428982440717,1.787218710962432,1.0658315582669209
10,13.894954943731374,1.668064310340526,1.0658315582669209
11,22.758459260747887,1.5726832954410552,1.0658315582669209
12,37.27593720314938,1.495681518509617,1.0658315582669209
13,61.054022965853264,1.4328854707436458,1.0658315582669209
14,100.0,1.3811183938336666,1.0658315582669209
0,0.1,5.550490173312843,1.556137113116159
